hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 16, 5.08428, 0.000103065
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 19, 4.44305, 5.30292e-05
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 22, 3.74936, 7.0563e-05
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 26, 6.00059, 9.66499e-05
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 32, 5.12512, 0.000143692
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 38, 12.0709, 0.000202281
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 45, 6.4673, 0.000283107
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 53, 10.349, 0.000360513
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 64, 8.48267, 0.000526443
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 76, 0.770689, 0.000746257
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 90, 8.68704, 0.00102765
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 107, 6.6972, 0.00145616
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 128, 6.99139, 0.00208781
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 152, 15.2411, 0.00294868
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 181, 4.25256, 0.00439372
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 215, 6.5401, 0.0061548
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 256, 7.77228, 0.00854197
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 304, 7.41879, 0.0123815
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 362, 17.4657, 0.0210226
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 430, 18.7009, 0.0254164
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 512, 6.38456, 0.033715
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 608, 21.7851, 0.0474641
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 724, 8.56682, 0.0706806
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 861, 10.009, 0.0952891
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 1024, 15.0743, 0.13411
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 1217, 30.1267, 0.190009
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 1448, 32.4621, 0.275405
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 1722, 26.774, 0.384298
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 2048, 50.2559, 0.553565
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 2435, 37.1636, 0.764967
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 2896, 19.2577, 1.0753
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 3444, 28.0925, 1.53796
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 4096, 41.5433, 2.16381
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 4870, 100.905, 3.06206
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 5792, 28.9433, 4.31413
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 6888, 74.038, 6.27834
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 8192, 105.398, 8.82141
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 9741, 59.7546, 12.324
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 11585, 144.806, 17.3089
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 13777, 81.4108, 24.4772
hpce.hs2715.direct_fourier_transform_parfor_outer, 1, 4, 16384, 83.2001, 34.6957
